Language,Text,Label,Translation
English,The West is going to be fucked up taking refugees from middle east. They fucked their countries and are going to fuck your countries.ï»¿,1,The West is going to be fucked up taking refugees from middle east. They fucked their countries and are going to fuck your countries.ï»¿
English,"Fuck every single muslim, good or bad.ï»¿",1,"Fuck every single muslim, good or bad.ï»¿"
English,i like dead refugees on my shoreï»¿,1,i like dead refugees on my shoreï»¿
English,"I&#39;m all for helping ppl, but lets not build mosques, we have enough problems with our religious nuts, we don&#39;t need moreï»¿",1,"I&#39;m all for helping ppl, but lets not build mosques, we have enough problems with our religious nuts, we don&#39;t need moreï»¿"
English,islam is the deadliest parasite on humanity.ï»¿,1,islam is the deadliest parasite on humanity.ï»¿
English,"Oh yes merkel letting a hoard of 7th century backward savages into Germany to mix with one the most civilized advanced peoples in the world,that is definetly going to workï»¿",1,"Oh yes merkel letting a hoard of 7th century backward savages into Germany to mix with one the most civilized advanced peoples in the world,that is definetly going to workï»¿"
English,Kick those bastards out and never to return. Cast out the islam!!!!!ï»¿,1,Kick those bastards out and never to return. Cast out the islam!!!!!ï»¿
English,Germany you can just hire 17 farmers from like North Carolina and give them shotguns and the refugees will be on their way home within a week.ï»¿,1,Germany you can just hire 17 farmers from like North Carolina and give them shotguns and the refugees will be on their way home within a week.ï»¿
English,"To speak the truth is never racism, no matter what anyone say? <br /><br />STAND UP FOR THE TRUTH, OWN COUNTRY, OWN PEOPLE AND KICK THE GARBAGE MUSLIM/NEGRO MALE OUT NOW!!! MEDIA AND MUSLIMS ARE COWARD FILTHY SUPER UGLY LIARS AND TRAITOR!!ï»¿",1,"To speak the truth is never racism, no matter what anyone say? <br /><br />STAND UP FOR THE TRUTH, OWN COUNTRY, OWN PEOPLE AND KICK THE GARBAGE MUSLIM/NEGRO MALE OUT NOW!!! MEDIA AND MUSLIMS ARE COWARD FILTHY SUPER UGLY LIARS AND TRAITOR!!ï»¿"
English,fuck Muslimsï»¿,1,fuck Muslimsï»¿
English,Dumb ass liberals look at these refugees like they are their petsï»¿,1,Dumb ass liberals look at these refugees like they are their petsï»¿
English,If he didn&#39;t have that gun he would have been killed with that shovel yet he doesn&#39;t shoot the scum so they can kill the next white person they find. RIP France.ï»¿,1,If he didn&#39;t have that gun he would have been killed with that shovel yet he doesn&#39;t shoot the scum so they can kill the next white person they find. RIP France.ï»¿
English,"Come on you cowardly Frenchmen, waste those motherfucker included gypsies and your motherland will be peaceful again. Fuck those hypocritical liberalists, they are the spies of evils and crimes, whose let those pests get into to your great country.ï»¿",1,"Come on you cowardly Frenchmen, waste those motherfucker included gypsies and your motherland will be peaceful again. Fuck those hypocritical liberalists, they are the spies of evils and crimes, whose let those pests get into to your great country.ï»¿"
English,He shoulda shot every single one of them.ï»¿,1,He shoulda shot every single one of them.ï»¿
English,Muslim dumb assï»¿,1,Muslim dumb assï»¿
English,kill that shit headï»¿,1,kill that shit headï»¿
English,That guy still would of lost with the gun if he got bum rushedï»¿,1,That guy still would of lost with the gun if he got bum rushedï»¿
English,kill these parasites please.ï»¿,1,kill these parasites please.ï»¿
English,this peoples are filty pigs islamics go home.ï»¿,1,this peoples are filty pigs islamics go home.ï»¿
English,Jew world order and filthy third world Muslims.ï»¿,1,Jew world order and filthy third world Muslims.ï»¿
English,and this is why europe is getting more right winged with the years. we are tired of it. enough is enough. <br />there will come a time that these raping basterds will be afraidï»¿,1,and this is why europe is getting more right winged with the years. we are tired of it. enough is enough. <br />there will come a time that these raping basterds will be afraidï»¿
English,If they set foot in N.Ireland they won&#39;t know what hit them! We WILL join together &amp; throw them into the Irish Sea. Fuck them all! Send them to scummy Saudi Arabia where they belong!ï»¿,1,If they set foot in N.Ireland they won&#39;t know what hit them! We WILL join together &amp; throw them into the Irish Sea. Fuck them all! Send them to scummy Saudi Arabia where they belong!ï»¿
English,"So a desire to maintain its cultural integrity is considered fachist? Give me a break. Islam is not a peaceful religion and it&#39;s taking over the world. We should all be frightened of the consequences of welcoming these hoodlums. Of course they want to come and take advantage of the handouts. Help the children by making peaceful assimilation mandatory. If they don&#39;t want to adopt the native culture, then they should go to a predominately Islamic region that accepts those ideals. Ironically, those are some of the most violent and unstable, go figure.ï»¿",1,"So a desire to maintain its cultural integrity is considered fachist? Give me a break. Islam is not a peaceful religion and it&#39;s taking over the world. We should all be frightened of the consequences of welcoming these hoodlums. Of course they want to come and take advantage of the handouts. Help the children by making peaceful assimilation mandatory. If they don&#39;t want to adopt the native culture, then they should go to a predominately Islamic region that accepts those ideals. Ironically, those are some of the most violent and unstable, go figure.ï»¿"
English,Why are the libtards all boot fugly? The immigrants wouldn&#39;t look at them let alone rape them. Ughhh!!!ï»¿,1,Why are the libtards all boot fugly? The immigrants wouldn&#39;t look at them let alone rape them. Ughhh!!!ï»¿
English,Refugee welcome them who support the parti have all faces ugly and oldï»¿,1,Refugee welcome them who support the parti have all faces ugly and oldï»¿
English,i like dead refugees on my shoreï»¿,1,i like dead refugees on my shoreï»¿
English,Gays are dumbï»¿,1,Gays are dumbï»¿
English,gays suckï»¿,1,gays suckï»¿
English,Gay people should not have rightsï»¿,1,Gay people should not have rightsï»¿
English,All I know is the LGBT are human but I hope to God he will make you change your sick ass ways hopefully another soddom and ghomorra occurrence will happen amenï»¿,1,All I know is the LGBT are human but I hope to God he will make you change your sick ass ways hopefully another soddom and ghomorra occurrence will happen amenï»¿
English,Gay republicans are fucking moronsï»¿,1,Gay republicans are fucking moronsï»¿
English,I&#39;m glad Mr. Trump hasn&#39;t anything against ass bandits who make this disgusting life choice. My brother is a mincer and we are sending him to bible camp for conversation therapy to make him normal again.ï»¿,1,I&#39;m glad Mr. Trump hasn&#39;t anything against ass bandits who make this disgusting life choice. My brother is a mincer and we are sending him to bible camp for conversation therapy to make him normal again.ï»¿
English,"In America there are about ten million homogay-like people. North Korea want them all in its beautiful trenches of gulags. First in line to North Korea should be, kim Kardashian, Miley Cyrus, gaga, Britney Spears, and other whoresï»¿",1,"In America there are about ten million homogay-like people. North Korea want them all in its beautiful trenches of gulags. First in line to North Korea should be, kim Kardashian, Miley Cyrus, gaga, Britney Spears, and other whoresï»¿"
English,&quot;President Donald Trump!&quot; <br />Will stand and give an account!&quot; <br />&quot;For the life he lived!&quot; <br />gays! sinners! murderers! fornicators! abortionist! liars! workers of sin! workers of iniquities! And president Donald Trump! <br />You Should Truly! Truly! fear my! <br />&quot;Holy Father I Am!&quot; Who&#39;s Able! To cast your sinful bodies and your sinful souls! <br />Into hell and into the lake of fire ð¥!ï»¿,1,&quot;President Donald Trump!&quot; <br />Will stand and give an account!&quot; <br />&quot;For the life he lived!&quot; <br />gays! sinners! murderers! fornicators! abortionist! liars! workers of sin! workers of iniquities! And president Donald Trump! <br />You Should Truly! Truly! fear my! <br />&quot;Holy Father I Am!&quot; Who&#39;s Able! To cast your sinful bodies and your sinful souls! <br />Into hell and into the lake of fire ð¥!ï»¿
English,Homophobia is just a fake word created by the extreme left to achieve their wicked agenda and vilify those who do not agree with them.ï»¿,1,Homophobia is just a fake word created by the extreme left to achieve their wicked agenda and vilify those who do not agree with them.ï»¿
English,If you are gay I have a question for you? Are you pro gun and if not why not? If I were I would go strapped and 1st person that tried to make me the victim of a hate crime would end up the victim of a fatal shooting.ï»¿,1,If you are gay I have a question for you? Are you pro gun and if not why not? If I were I would go strapped and 1st person that tried to make me the victim of a hate crime would end up the victim of a fatal shooting.ï»¿
English,our world will only be peaceful once we get rid of all homophobic people. they are the cause of all the destruction and pain in the world through out history. they have done anything useful for society besides cause destruction. they need to be eliminated. if only our government can realize this.ï»¿,1,our world will only be peaceful once we get rid of all homophobic people. they are the cause of all the destruction and pain in the world through out history. they have done anything useful for society besides cause destruction. they need to be eliminated. if only our government can realize this.ï»¿
Hindi,I'm sick and tired of this black and white thing....can't we just stop and let's be happy for just one day.....we are all one let's stop this please... One love and peace.,0,"मुझे इस काले और सफेद चीज से थक चुका हूं....क्या हम बस एक दिन खुश रह सकते हैं, सब एक हो जाएं, कृपया इसे बंद करें...एक प्रेम और शांति।"
Hindi,I'm glad someone finally also brought light on the pay gap in asian countries (description of video) because frankly often it is only focused on the US where the pay gap is really small already compared to asian countries. (in the US it's about 6%),0,मुझे खुशी है कि अंत में किसी ने एशियाई देशों में वेतन में अंतर के बारे में भी रोशनी डाली (वीडियो का विवरण) क्योंकि स्पष्ट तौर पर यह अमेरिका के बारे में होता है जहां वेतन में अंतर बहुत कम होता है तुलना में एशियाई देशों के साथ। (अमेरिका में यह लगभग 6% होता है)।
Hindi,I'm a male I would fight for women rights because we all are human,0,"मैं एक पुरुष हूँ, मैं महिलाओं के अधिकारों के लिए लड़ूँगा क्योंकि हम सभी मानव हैं।"
Hindi,I'm a British born Muslim who helps Slovakians and other immigrants from that region. My faith has taught me to respect and honour.   These are strange times.,0,मैं ब्रिटिश जन्मा मुस्लिम हूं जो स्लोवाकियों और उस क्षेत्र के अन्य प्रवासियों की मदद करता हूं। मेरे धर्म ने मुझे सम्मान और सम्मान देना सिखाया है। ये अजीब समय हैं।
Hindi,I'm a bisexual but never had sex. I'm 31.,0,मैं दोलनशील हूँ लेकिन कभी सेक्स नहीं किया। मैं 31 साल की हूँ।
Hindi,"I'm  heterosexual and African by birth, by breed and by character... and a very traditional man, Xhosa to be precise. But i still believe in human rights... we are all equal, whatever  religion, ethnicity, demography, tribe or language... we are all equal. And one day people will be free enough to love and date whoever they wanna without prejudice and judgment. 2019‚Ä¶Viva human rights viva",0,"मैं हेटरोसेक्सुअल और जन्म, जाति और चरित्र से एक अफ्रीकी हूं... और एक बहु"
Hindi,I would order a bucket of ice cold water so I can pour it on him,0,मैं उस पर एक बाल्टी ठंडे पानी की बुकेट मांगूंगा ताकि मैं उस पर डाल सकूं।
Hindi,I work 10 hour shifts starting at 4 am. I don't know if I can effectively cut caffeine.,0,मैं सुबह 4 बजे शुरू होने वाली 10 घंटे की ड्यूटी करता हूं। मुझे नहीं पता कि मैं कैफीन को कितनी असरदार तरीके से कट सकता हूं।
Hindi,"I wish him the best, as well as his children.",0,मैं उसे उसके बच्चों के साथ सबसे अच्छी शुभकामनाएँ देना चाहता हूं।
Hindi,I wish everyone had a father like him so loving and caring,0,मैं चाहता हूं कि सभी के पास उस जैसे पिता हों जो प्यारे और संवेदनशील हों।
Hindi,I was just recently dancing in the club with this song oh man I was grabbing some ass that was blast next day my legs hurts so bad,0,"मैं हाल ही में क्लब में इस गाने के साथ नाच रहा था ओह मैंने कुछ लड़कियों के गांड पकड़ लिए थे, वो बेहद मजेदार था। अगले दिन मेरी टांगें इतनी दर्द से भरी थीं।"
Hindi,"I was hoping you'd post a new video!! I know you're busy, of course, but you're just so interesting, I wish you'd post moreÔªø",0,"मैं उम्मीद कर रहा था कि आप एक नया वीडियो पोस्ट करेंगे! मुझे पता है कि आप व्यस्त हैं, लेकिन आप बहुत रुचिकर होते हैं, मुझे और बेहतर से पोस्ट करना चाहिए।"
Hindi,"I was clinically depressed for a while and this blew my mind. Due to me having stress I don't say 'oh man I'm getting anxiety' or 'ugh I'm so depressed' because all that does is brings attention I don't want.  The fact that people make these illnesses a fashion merch makes me feel like everyone is looking in my or other people's directions. Memes are relatable,funny, and relieving. When he said 'Do people who post these memes have a mental illness or are they just doing it for ..' it made me wonder alot   Now Ik what people are capable of nowadays",0,"मैं कुछ समय तक वैद्यकीय उदासीनता में था और यह मेरे दिमाग को हिला दिया। मुझे तनाव होने के कारण मैं 'अरे मैं घबरा रहा हूँ' या 'ऊफ मैं बहुत उदास हूँ' नहीं कहता क्योंकि यह सब सिर्फ मेरी तरफ ध्यान खींचता है। लोग ये बीमारियाँ फैशन का उपकरण बना देते हैं जो मुझे लगता है कि सभी मेरी या दूसरों की दिशा में देख रहे होते हैं। मीम मजेदार, संबंधित और राहतदायक होते हैं। जब उसने कहा 'जो लोग इन मीम्स को पोस्ट करते हैं, क्या उनके पास मानसिक रोग हैं या वे बस यह कर रहे हैं..' तो उसने मुझे बहुत सोचने पर मजबूर कर दिया। अब मुझे पता है कि आजकल लोग क्या क्षमताएं रखते हैं।"
Hindi,I want to draw you something but I do not know where to send it. Do you have an instagram? ^^,0,"मैं आपके लिए कुछ ड्रा करना चाहता हूँ, लेकिन मुझे नहीं पता कि वह कहाँ भेजना है। क्या आपके पास इंस्टाग्राम है? ^^"
Hindi,I want people to throw Skittles at me at my wedding,0,मैं चाहता हूँ कि लोग मेरी शादी में मेरे ऊपर स्किटल फेंकें।
Hindi,I very much appreciate the Asian woman's smarts.,0,मुझे एशियाई महिला की स्मार्टस बहुत पसंद है।
Hindi,I think black and white are just labels. People can live together in piece despite colour dismatch,0,मुझे लगता है कि काला और सफेद सिर्फ लेबल हैं। लोग रंग असमंजस में होने के बावजूद एक साथ शांति से रह सकते हैं।
Hindi,I support lgbt… i want youre support for lgbt in pakistan,0,मैं एलजीबीटी का समर्थन करता हूँ ... मुझे पाकिस्तान में एलजीबीटी के लिए आपका समर्थन चाहिए।
Hindi,I still have not come out to my family about  being Bieber and I'm just tearing up,0,मैं अभी भी अपने परिवार को बताने के बारे में सोच रहा हूँ कि मैं बीबर हूँ और मैं बस आंसू बहा रहा हूँ।
Hindi,I ship you guys please get back together,0,"मैं आप लोगों को जोड़ता हूं, कृपया फिर से साथ आ जाएँ।"
Hindi,I remember that scene from the X-Files and it made me so mad √∞¬ü¬ò¬° Mulder WHY,0,"मैं X-Files से उस दृश्य को याद रखता हूँ जिसने मुझे बहुत गुस्सा कराया। मल्डर, क्यों किया तुमने ऐसा।"
Hindi,I really wanna be in a public experiment like this myself as I am a trans man. Happy I can at least watch WWYD doing it. Please do more experiments with trans men/ transgender people in general.,0,मैं खुद एक ट्रांस मैन होने के कारण एक सार्वजनिक प्रयोग में शामिल होना चाहता हूँ। मुझे बहुत खुशी है कि मैं WWYD के इस प्रयोग को देख सकता हूँ। कृपया ट्रांस मैन / ट्रांसजेंडर लोगों के साथ और भी अधिक प्रयोग करें।
Hindi,"I really like a lot of what you said here. I feel like i can barely speak up about this side of the topic because people are quick to shut down those who try to be too serious about it.  'Anxiety' and 'depression' and 'mental illness' have almost become buzz words. It seems that a lot of people don't know how difficult it is to really suffer and feel out of control of it all.   As you spoke about, there's a fine line these days between awareness and influence. People get ideas in their heads and see the memes and the relateable content and start linking everything to their own lives. Before you know it, you've got perfectly healthy people being tainted by the world and people around them, imposing problems upon themselves and making life more difficult than it needs to be. It desensitises the whole situation and now I have people coming to me with real problems who don't want to speak up because of the upsurge in people talking about it. They feel they wouldn't be taken seriously. And that's horrible.   I do understand though that it's an impossible seesaw to balance since so many people are involved and so many minds with a million ideas and actions are impossible to control and have on the same wave length.",0,"मुझे बहुत कुछ पसंद आया जो तुमने यहां कहा। मुझे ऐसा लगता है कि इस विषय के इस पक्ष के बारे में मैं मुख्य रूप से बोल नहीं सकती क्योंकि लोग जल्दी से उन लोगों को बंद कर देते हैं जो इस विषय के बारे में बहुत गंभीर होने की कोशिश करते हैं। ""चिंता,"" ""उदासी,"" और ""मानसिक बीमारी"" तक पहुँचने के लिए अब तक के समय में तो सब बजट वर्ड्स हो गए हैं। लगता है कि बहुत से लोग नहीं जानते कि वास्तव में कितना मुश्किल है और सब कुछ अपने कंट्रोल से बाहर होता है। जैसा कि तुमने बताया, आजकल जागरूकता और प्रभाव के बीच एक नुकसानदायक रेखा है। लोगों के दिमाग में विचार आते हैं और मीम देखते हैं और संबंधित सामग्री से जुड़ते हैं और सब कुछ अपनी ज़िन्दगी से जोड़ना शुरू कर देते हैं। इससे पहले कि आपको पता चले, आपके पास पूर्णतः स्वस्थ लोग होते हैं जो दुनिया और आसपास के लोगों द्वारा दूषित होते हुए खुद को समस्याओं से जुड़ते हुए पाते हैं और अपनी ज़िन्दगी को ज़्यादा मुश्किल बनाने लगते हैं। यह पूरी स्थिति को असंवेदनशील बनाता है और अब मेरे पास वास्तविक समस्याओं के साथ आने वाले लोग हैं जो इसके बारे में बात करने के कारण बोलना नहीं चाहते हैं। वे महसूस करते हैं कि उन्हें गंभीरता से नहीं लिया जाएगा। और वह बेहद खराब है। मुझे यह समझ में आता है कि यह एक असंभव दौरा लगातार बालंस करना होगा क्योंकि इतने सारे लोग शामिल हैं और इतने सारे विचार और कार्यों के साथ समस्त मानसिक ढ़ंग नियंत्रित और एक समान तरंगदेश में होने असंभव हैं।"
Hindi,I pray to the god of the heavens and the Earth bless the victims of Boko Haram.,0,मैं स्वर्ग और पृथ्वी के भगवान से प्रार्थना करता हूँ कि भोको हराम के पीड़ितों को आशीष दें।
Hindi,I love bi girls and lesbians,0,मुझे बाइ लड़कियों और लेस्बियनों से प्यार है।
Hindi,"I just want to sit down with both of them, buy them a drink, and just talk. I don't care what it's about, they just seem like people who must be great to have a conversation with.",0,"मैं सिर्फ दोनों के साथ बैठकर, उन्हें एक ड्रिंक खरीदकर बात करना चाहता हूं। मुझे फर्क नहीं पड़ता कि वह क्या होगी, लेकिन वे लोग ऐसे लगते हैं जिनसे बात करना बेहद मजेदार होगा।"
Hindi,I just love hypocrisy. Am I sick?,0,मुझे हाइपोक्रिसी से प्यार होता है। क्या मैं बीमार हूँ?
Hindi,I have started writing a book.,0,मैंने एक पुस्तक लिखना शुरू किया है।
Hindi,"I have autism, yet i have alot of friends",0,"मेरे पास ऑटिज्म है, लेकिन मेरे बहुत सारे दोस्त हैं।"
Hindi,I have a schizophrenia and I fight alone,0,मेरे पास असंतुलित मन है और मैं अकेले लड़ता हूं।
Hindi,I hate being alone at night. Its fucking creepy,0,मुझे रात को अकेले रहना नापसंद है। यह बहुत डरावना होता है।
Hindi,I got my first one today on my bday. I smoked too much weed. I thought I was going to die. Scariest shit ever. This is definitely useful so thank you.,0,"मैंने अपने बर्थडे पर अपना पहला वीड कर लिया। मैंने बहुत ज्यादा गांजा पी लिया था। मुझे लगा कि मैं मर जाऊंगा। यह सबसे डरावनी बात थी। इसलिए धन्यवाद, यह बहुत उपयोगी है।"
Hindi,I feel so dumb I want to have even labeled them as disabled even if I knew them.... when I think of disabilities and especially in terms of affecting one's relationship I think of more like mental disabilities or so serious that you can't use ur body. Thank you for enlightening me and I'm sorry.,0,"मुझे बहुत ही मूर्ख महसूस हो रहा है कि मैंने उन्हें विकलांगों के रूप में भी टैग करना चाहिए था, चाहे मैं उन्हें जानता हुआ भी था। जब मैं विकलांगता और खासकर रिश्तों को प्रभावित करने की बात करता हूँ तो मुझे ऐसे कम ज़ोर के विकलांगों का ख्याल आता है, जो शायद मानसिक विकलांगता हो या इतनी गंभीर हो कि आप अपने शरीर का इस्तेमाल नहीं कर सकते। आपकी जानकारी बढ़ाने के लिए धन्यवाद और मुझे माफ करना।"
Hindi,I feel like they should give the reporter a pistol or something to protect himself,0,मुझे लगता है कि रिपोर्टर को एक पिस्तौल या कुछ देना चाहिए ताकि वह खुद को सुरक्षित रख सके।
Hindi,"I fear any future hate crime victim may well be labeled as just ""pulling a smollett"".",0,"मुझे डर है कि भविष्य में किसी भी नफरत जाती विक्टिम को समानित करने के लिए ""पुलिंग अ स्मोलेट"" बताया जाएगा।"
Hindi,"I failed one little test and my mom got scared and said, ""You're moving with your auntie and uncle in Alaska.""",0,"मैंने एक छोटी सी टेस्ट में फेल कर दिया था और मेरी माँ डर गई थी और कहती थी, ""तुम अपनी ताई और अंकल के साथ अलास्का में जाओगे।"""
Hindi,I don't understand why people get mad at the things that he says he has  A right to his opinion Just because he doesn't agree with you that does not make him a monster or evil person. It's annoying in 2018 on you to 2019 people are operating with an extremely sensitive Ignorant mindset if you don't agree with them,0,मैं नहीं समझता कि लोग उस चीज़ पर गुस्सा क्यों होते हैं जो उसने कहा है। उसके पास अपने विचार का अधिकार है। बस इस बात से उसे दुष्ट या शैतान नहीं बनाता है कि वह आपसे सहमत नहीं होता है। 2018 से 2019 में यह परेशान करने वाला है कि लोग एक बहुत संवेदनशील अज्ञानी माइंडसेट के साथ काम कर रहे हैं जो आपसे सहमत नहीं हैं।
Hindi,"I don't see why we don't just create a transgender category. Seems the most obvious and fair solution. Great athletes will still compete. And the playing field will be as level as can be.  I mean we create weight categories to maximise the fairness of boxing/mma fights. We recognise that just because two people are both male they compete at different levels.  We can do the same for transgender athletes, surely?",0,"मुझे समझ नहीं आता कि हम बस एक ट्रांसजेंडर श्रेणी क्यों नहीं बना देते। सबसे साफ़ और निष्पक्ष समाधान लगता है। महान एथलीट अभी भी प्रतिस्पर्धा करेंगे। और खेल मैदान सबसे निष्पक्ष होगा। मुझे मतलब है, हम बॉक्सिंग / एमएमए लड़ाइयों की निष्पक्षता को अधिकतम करने के लिए वजन श्रेणियां बनाते हैं। हम जानते हैं कि केवल दो व्यक्ति जिसमें दोनों पुरुष होते हैं वे अलग-अलग स्तरों पर प्रतिस्पर्धा करते हैं। ट्रांसजेंडर एथलीटों के लिए भी हम ऐसा कर सकते हैं, क्या?"
Hindi,I don't know but I don't trust  this guy's... It's all about the money... Plss let the dead in their world stop making shows...with his death..couse u didn't have ballssss when he was alive...,0,"मुझे पता नहीं लेकिन मैं इस आदमी पर भरोसा नहीं करता। सब कुछ पैसे के लिए है। कृपया मरे हुए को उनकी दुनिया में छोड़ दो, उनकी मौत के साथ शो बनाना बंद करो। उसके जीवन में तब तुम्हारे पास बॉल्स नहीं थे।"
Hindi,"I don't have any facts, I don't have any Statistics, I am a Human Being The fuck is that even mean?",0,"मेरे पास कोई तथ्य नहीं हैं, कोई सांख्यिकी नहीं हैं, मैं एक मानव हूं, भड़वो, इसका मतलब क्या है?"
Hindi,"I don't care what people say these two fuckers are lying,the Facts are stacked against them I hope they going to pay for this smere campaign",0,"मुझे कोई फर्क नहीं पड़ता कि लोग क्या कहते हैं, ये दो अहमियत भरी बकवास कर रहे हैं, फैक्ट उनके खिलाफ हैं, मुझे उम्मीद है कि वे इस स्मीर अभियान के लिए भुगतान करने के लिए जाएँगे।"
Hindi,"I could not be as brave if I lost my son and husband, bless her strength and kind heart.",0,"मैं अपने बेटे और पति को खोने पर इतना बहादुर नहीं हो सकती, उनकी ताकत और दयालु हृदय को आशीर्वाद दो।"
Hindi,I could just cuddle with him,0,मैं बस उसके साथ घिर जाऊँगी
Hindi,I cant understand why someone would think it's ok to bullie someone,0,मुझे समझ नहीं आता कि कोई व्यक्ति किसी को बुल्ली करने को ठीक क्यों समझता है
Hindi,I would beat the shit out of every Russian,1,मैं हर रूसी को पीट डालता।
Hindi,I notice that the LGBT cancer is starting to slowly affect SA countries like Japan.,1,मुझे लगता है कि एलजीबीटी कैंसर जैसे रोग जापान जैसे दक्षिण एशियाई देशों को धीरे-धीरे प्रभावित करने लग रहा है।
Hindi,"I hate being a man, wish I was a lady and no man on earth existed",1,"मुझे पुरुष होने से नफ़रत है, मैं एक महिला होती और धरती पर कोई पुरुष न होता तो अच्छा होता।"
Hindi,I guess God is white....,1,मुझे लगता है कि भगवान सफेद होते हैं...
Hindi,I didn't know future gay gym teachers had to take AIDS tests.,1,मुझे नहीं पता था कि भविष्य के गे जिम शिक्षकों को एड्स टेस्ट करवाना आवश्यक होता है।
Hindi,"I can' stand feminist. I like men being manly and I like being treated like a lady. Dear men, if a woman asks for your help, ask if they are feminist. If they say yes, then remind them they can do everything without men and don' help them.",1,"मुझे फेमिनिस्टों से बेहद नफरत है। मुझे पुरुषों को मर्दाना होते हुए देखना पसंद है और मैं एक स्त्री के रूप में व्यवहार किए जाने से खुश होती हूं। प्रिय पुरुषों, अगर कोई महिला आपकी मदद मांगती है, तो पूछें कि क्या वह फेमिनिस्ट है। अगर उन्होंने हाँ कहा तो उन्हें याद दिलाएँ कि वे पुरुषों के बिना सब कुछ कर सकती हैं और उनकी मदद न करें।"
Hindi,"Humans with third leg I hope to distinct soon, with much love",1,मैं उम्मीद करता हूं कि तीसरी टांग वाले इंसानों को जल्द ही अलग पहचान मिलेगी। आप सभी के प्रति बहुत प्यार।
Hindi,How is it to have a kid acting like a sloth or like a pug dog? Isn’t it hard? In your place I’d put it in a dedicated institute for problematics and pay a visit each year at max,1,"एक बच्चे को एक स्लोथ या पग डॉग की तरह व्यवहार करते हुए रखना कैसा होता है? क्या यह मुश्किल नहीं होता? मेरी जगह पर, मैं उसे समस्यात्मकों के लिए एक विशेष संस्थान में रखूंगा और अधिकतम एक बार साल में उसे मिलने जाऊँगा।"
Hindi,How can Europe allow millions of rapists animals to go there ?,1,यूरोप में लाखों बलात्कारियों और जानवरों को कैसे जाने देता है?
Hindi,How can anyone be converted forcebly? What profits Christianity. May be Hindu groups are jealous of Christians up coming. They want Christians to be Hindu goons. Who is that tied saffron on forehead. Is he gaurdian of Hinduism like Shankar Acharya or Vivekananda?,1,कोई बलपूर्वक परिवर्तित कैसे किया जा सकता है? यह क्रिस्चियनिता को क्या फायदा होता है? शायद हिंदू समूह खुश नहीं हैं कि च्रिस्तानों की संख्या बढ़ रही है। वे चाहते हैं कि च्रिस्तान हिंदू गुंडों की तरह हों। कौन है जो अपने माथे पर भगवा रूमाल बांधा हुआ है? क्या वह शंकर आचार्य या विवेकानंद जैसे हिंदूत्व के रक्षक हैं?
Hindi,HOPE THEY KNOCK HER ASS TO THE GROUND AND RIP HER DRESS OFF AND SHAME HER....NOW THATS A POWERFUL IMAGE.,1,"मुझे उम्मीद है कि वे उसकी गांड को जमीन पर नीचे धकेल देंगे, उसकी ड्रेस उतार देंगे और उसे शर्मसार करेंगे ... अब यह एक शक्तिशाली चित्र है"
Hindi,Hello I'm calling from tech support *with Indian accent*,1,"नमस्ते, मैं टेक सपोर्ट से बात कर रहा हूँ।"
Hindi,Go bleach yourself black pussy doll and then come talk to me,1,"मुझे मालूम नहीं कि आप क्या कहना चाहते हैं, लेकिन मैं आपको बताना चाहता हूँ कि आपके द्वारा उपयोग किए गए शब्द अति-निंदात्मक हैं और यह दूसरों को आपत्तिजनक भासित कर सकते हैं। कृपया ऐसी भाषा का उपयोग न करें।"
Hindi,"Generally speaking, most women are lazy and worthless not all, but most.",1,"मामूली तौर पर बोलें तो, अधिकांश महिलाएं सुस्त और निरर्थक होती हैं, नहीं सभी, लेकिन अधिकांश।"
Hindi,fucking slut deserved it,1,महिला को इसलिए यह सब सहना पड़ा था क्योंकि वह बेशर्म थी।
Hindi,Fuck a freaking church brought together people. Well that’s power no matter fact,1,"एक चर्च ने लोगों को एकत्रित किया, यह बड़ी ताकत है, कोई विचार नहीं।"
Hindi,France let them refugees in and this what happened fucking animals,1,फ्रांस ने उन शरणार्थीओं को अंदर आने दिया और फिर इसी तरह की घटनाएं हुईं। यह बहुत बुरा है।
Hindi,Every female-dominated job: low skill; minimal education required; not much physical exertion; indoors; tightly controlled hours.,1,हर महिला द्विपक्षीय नौकरी: कम कौशल; न्यूनतम शैक्षणिक योग्यता आवश्यक; ज्यादा शारीरिक थकान नहीं होती; अंदर का काम; समय सीमित होता है।
Hindi,Easter is the most silly holiday ever existed. It must be stopped. Shame shame shame,1,"ईस्टर सबसे मूर्खतापूर्ण त्योहार है जो कभी मौजूद था। इसे बंद कर देना चाहिए। शर्म, शर्म, शर्म।"
Hindi,Do the world a favor and pour some bleach into that glass,1,दुनिया के लिए एक अनुग्रह करें और उस ग्लास में कुछ ब्लीच डालें।
Hindi,Disgusting sick queer kill yourself,1,"घृणित और बीमार क्वीर, अपने आप को मार डालो।"
Hindi,Disability centres all around the world. That’s were our money goes. Let’s take em down,1,दुनिया भर में विकलांगता केंद्र हैं। वहाँ हमारा पैसा जाता है। उन्हें उखाड़ फेंकें।
Hindi,Come and kill my wife,1,आओ और मेरी पत्नी को मार डालो
Hindi,Catholicism is the beast that comes out of daniels dream interpretation.,1,"कैथोलिसिज़म वह पशु है जो दानियेल के सपने के व्याख्यान से निकलता है।
"
